id,cleaned_email,isPhishing
1508,welcome to our newsletter stay tuned for the latest updates and offers,0
1509,hi chris it was great meeting you at the conference lets catch up for coffee next week,0
1510,please find attached the minutes from our last meeting let me know if you have any questions,0
1511,dear sam your subscription has been successfully renewed thank you for your continued support,0
1512,hi casey please find the attached report for this months performance review,0
1513,please find attached the minutes from our last meeting let me know if you have any questions,0
1514,your package delivery is pending please provide your personal information to confirm delivery,1
1515,alert unusual login attempt detected verify your account by clicking here,1
1516,we noticed some unusual activity in your account log in to review recent transactions,1
1517,alert unusual login attempt detected verify your account by clicking here,1
1518,welcome to our newsletter stay tuned for the latest updates and offers,0
1519,hi john please find the attached report for this months performance review,0
1520,dear casey your account has been compromised click the link to reset your password immediately,1
1521,please find attached the minutes from our last meeting let me know if you have any questions,0
1522,we noticed some unusual activity in your account log in to review recent transactions,1
1523,your invoice is attached please review and pay promptly to avoid penalties,1
1524,alert unusual login attempt detected verify your account by clicking here,1
1525,your invoice is attached please review and pay promptly to avoid penalties,1
1526,dear jordan thank you for your purchase your order will be shipped soon,0
1527,please find attached the minutes from our last meeting let me know if you have any questions,0
1528,dear alex your account has been compromised click the link to reset your password immediately,1
1529,alert unusual login attempt detected verify your account by clicking here,1
1530,alert unusual login attempt detected verify your account by clicking here,1
1531,congratulations youve won a  gift card click here to claim your prize,1
1532,hello alex here is your weekly update on the projects progress please review and provide feedback,0
1533,you have a new secure message from your bank click here to read it,1
1534,your invoice is attached please review and pay promptly to avoid penalties,1
1535,congratulations youve won a  gift card click here to claim your prize,1
1536,important update your email account settings to avoid service interruption,1
1537,hi taylor please find the attached report for this months performance review,0
1538,dear drew thank you for your purchase your order will be shipped soon,0
1539,we noticed some unusual activity in your account log in to review recent transactions,1
1540,hi alex it was great meeting you at the conference lets catch up for coffee next week,0
1541,you have a new secure message from your bank click here to read it,1
1542,alert unusual login attempt detected verify your account by clicking here,1
1543,dear casey we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1544,you have a new secure message from your bank click here to read it,1
1545,dear chris your subscription has been successfully renewed thank you for your continued support,0
1546,your package delivery is pending please provide your personal information to confirm delivery,1
1547,congratulations youve won a  gift card click here to claim your prize,1
1548,your invoice is attached please review and pay promptly to avoid penalties,1
1549,important update your email account settings to avoid service interruption,1
1550,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1551,you have a new secure message from your bank click here to read it,1
1552,you have a new secure message from your bank click here to read it,1
1553,important update your email account settings to avoid service interruption,1
1554,your payment has been declined update your billing information to continue using our service,1
1555,dear jordan thank you for your purchase your order will be shipped soon,0
1556,hi jordan please find the attached report for this months performance review,0
1557,you have a new secure message from your bank click here to read it,1
1558,we noticed some unusual activity in your account log in to review recent transactions,1
1559,alert unusual login attempt detected verify your account by clicking here,1
1560,your invoice is attached please review and pay promptly to avoid penalties,1
1561,hi sam it was great meeting you at the conference lets catch up for coffee next week,0
1562,hi jordan it was great meeting you at the conference lets catch up for coffee next week,0
1563,hi chris it was great meeting you at the conference lets catch up for coffee next week,0
1564,dear sam your account has been compromised click the link to reset your password immediately,1
1565,your payment has been declined update your billing information to continue using our service,1
1566,your invoice is attached please review and pay promptly to avoid penalties,1
1567,dear casey your account has been compromised click the link to reset your password immediately,1
1568,dear taylor thank you for your purchase your order will be shipped soon,0
1569,alert unusual login attempt detected verify your account by clicking here,1
1570,your package delivery is pending please provide your personal information to confirm delivery,1
1571,we noticed some unusual activity in your account log in to review recent transactions,1
1572,hi john it was great meeting you at the conference lets catch up for coffee next week,0
1573,hello casey here is your weekly update on the projects progress please review and provide feedback,0
1574,your invoice is attached please review and pay promptly to avoid penalties,1
1575,welcome to our newsletter stay tuned for the latest updates and offers,0
1576,dear morgan your subscription has been successfully renewed thank you for your continued support,0
1577,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1578,your package delivery is pending please provide your personal information to confirm delivery,1
1579,we noticed some unusual activity in your account log in to review recent transactions,1
1580,congratulations youve won a  gift card click here to claim your prize,1
1581,alert unusual login attempt detected verify your account by clicking here,1
1582,your payment has been declined update your billing information to continue using our service,1
1583,hi sam just a reminder about the project deadline next friday lets ensure everything is on track,0
1584,your subscription is about to expire renew now to continue enjoying our services,1
1585,hi taylor please find the attached report for this months performance review,0
1586,dear alex your account has been compromised click the link to reset your password immediately,1
1587,your subscription is about to expire renew now to continue enjoying our services,1
1588,hi drew it was great meeting you at the conference lets catch up for coffee next week,0
1589,hi chris it was great meeting you at the conference lets catch up for coffee next week,0
1590,your invoice is attached please review and pay promptly to avoid penalties,1
1591,dear morgan your subscription has been successfully renewed thank you for your continued support,0
1592,congratulations youve won a  gift card click here to claim your prize,1
1593,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1594,hi chris just a reminder about the project deadline next friday lets ensure everything is on track,0
1595,your payment has been declined update your billing information to continue using our service,1
1596,welcome to our newsletter stay tuned for the latest updates and offers,0
1597,dear john we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1598,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1599,dear morgan thank you for your purchase your order will be shipped soon,0
1600,alert unusual login attempt detected verify your account by clicking here,1
1601,dear john your subscription has been successfully renewed thank you for your continued support,0
1602,welcome to our newsletter stay tuned for the latest updates and offers,0
1603,hi john please find the attached report for this months performance review,0
1604,dear casey thank you for your purchase your order will be shipped soon,0
1605,alert unusual login attempt detected verify your account by clicking here,1
1606,we noticed some unusual activity in your account log in to review recent transactions,1
1607,we noticed some unusual activity in your account log in to review recent transactions,1
1608,congratulations youve won a  gift card click here to claim your prize,1
1609,your invoice is attached please review and pay promptly to avoid penalties,1
1610,hi casey it was great meeting you at the conference lets catch up for coffee next week,0
1611,your subscription is about to expire renew now to continue enjoying our services,1
1612,we noticed some unusual activity in your account log in to review recent transactions,1
1613,you have a new secure message from your bank click here to read it,1
1614,hello sam here is your weekly update on the projects progress please review and provide feedback,0
1615,hi john it was great meeting you at the conference lets catch up for coffee next week,0
1616,hi sam it was great meeting you at the conference lets catch up for coffee next week,0
1617,dear john your subscription has been successfully renewed thank you for your continued support,0
1618,congratulations youve won a  gift card click here to claim your prize,1
1619,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1620,you have a new secure message from your bank click here to read it,1
1621,your payment has been declined update your billing information to continue using our service,1
1622,hello drew here is your weekly update on the projects progress please review and provide feedback,0
1623,important update your email account settings to avoid service interruption,1
1624,hello sam here is your weekly update on the projects progress please review and provide feedback,0
1625,congratulations youve won a  gift card click here to claim your prize,1
1626,your payment has been declined update your billing information to continue using our service,1
1627,hi alex just a reminder about the project deadline next friday lets ensure everything is on track,0
1628,hi alex just a reminder about the project deadline next friday lets ensure everything is on track,0
1629,please find attached the minutes from our last meeting let me know if you have any questions,0
1630,hello jane here is your weekly update on the projects progress please review and provide feedback,0
1631,your invoice is attached please review and pay promptly to avoid penalties,1
1632,important update your email account settings to avoid service interruption,1
1633,hi taylor just a reminder about the project deadline next friday lets ensure everything is on track,0
1634,dear taylor thank you for your purchase your order will be shipped soon,0
1635,dear drew thank you for your purchase your order will be shipped soon,0
1636,alert unusual login attempt detected verify your account by clicking here,1
1637,reminder our meeting is scheduled for tomorrow at  am please be prepared with your updates,0
1638,dear casey your subscription has been successfully renewed thank you for your continued support,0
1639,alert unusual login attempt detected verify your account by clicking here,1
1640,reminder our meeting is scheduled for tomorrow at  am please be prepared with your updates,0
1641,hi morgan it was great meeting you at the conference lets catch up for coffee next week,0
1642,you have a new secure message from your bank click here to read it,1
1643,dear sam we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1644,you have a new secure message from your bank click here to read it,1
1645,dear drew we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1646,your package delivery is pending please provide your personal information to confirm delivery,1
1647,your payment has been declined update your billing information to continue using our service,1
1648,your payment has been declined update your billing information to continue using our service,1
1649,please find attached the minutes from our last meeting let me know if you have any questions,0
1650,please find attached the minutes from our last meeting let me know if you have any questions,0
1651,dear sam we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1652,dear drew thank you for your purchase your order will be shipped soon,0
1653,congratulations youve won a  gift card click here to claim your prize,1
1654,dear taylor your subscription has been successfully renewed thank you for your continued support,0
1655,we noticed some unusual activity in your account log in to review recent transactions,1
1656,dear casey your account has been compromised click the link to reset your password immediately,1
1657,dear jane your account has been compromised click the link to reset your password immediately,1
1658,dear jordan we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1659,your invoice is attached please review and pay promptly to avoid penalties,1
1660,congratulations youve won a  gift card click here to claim your prize,1
1661,welcome to our newsletter stay tuned for the latest updates and offers,0
1662,hi john it was great meeting you at the conference lets catch up for coffee next week,0
1663,your package delivery is pending please provide your personal information to confirm delivery,1
1664,welcome to our newsletter stay tuned for the latest updates and offers,0
1665,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1666,your subscription is about to expire renew now to continue enjoying our services,1
1667,hi drew please find the attached report for this months performance review,0
1668,hi sam it was great meeting you at the conference lets catch up for coffee next week,0
1669,hi drew just a reminder about the project deadline next friday lets ensure everything is on track,0
1670,your payment has been declined update your billing information to continue using our service,1
1671,important update your email account settings to avoid service interruption,1
1672,dear alex thank you for your purchase your order will be shipped soon,0
1673,congratulations youve won a  gift card click here to claim your prize,1
1674,please find attached the minutes from our last meeting let me know if you have any questions,0
1675,dear taylor thank you for your purchase your order will be shipped soon,0
1676,your payment has been declined update your billing information to continue using our service,1
1677,dear casey your account has been compromised click the link to reset your password immediately,1
1678,dear jane we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1679,your invoice is attached please review and pay promptly to avoid penalties,1
1680,please find attached the minutes from our last meeting let me know if you have any questions,0
1681,we noticed some unusual activity in your account log in to review recent transactions,1
1682,we noticed some unusual activity in your account log in to review recent transactions,1
1683,your package delivery is pending please provide your personal information to confirm delivery,1
1684,dear morgan thank you for your purchase your order will be shipped soon,0
1685,we noticed some unusual activity in your account log in to review recent transactions,1
1686,please find attached the minutes from our last meeting let me know if you have any questions,0
1687,hi sam just a reminder about the project deadline next friday lets ensure everything is on track,0
1688,alert unusual login attempt detected verify your account by clicking here,1
1689,alert unusual login attempt detected verify your account by clicking here,1
1690,dear john your subscription has been successfully renewed thank you for your continued support,0
1691,dear jane your subscription has been successfully renewed thank you for your continued support,0
1692,reminder our meeting is scheduled for tomorrow at  am please be prepared with your updates,0
1693,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1694,your payment has been declined update your billing information to continue using our service,1
1695,hi jordan just a reminder about the project deadline next friday lets ensure everything is on track,0
1696,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1697,dear chris we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1698,your package delivery is pending please provide your personal information to confirm delivery,1
1699,hi chris please find the attached report for this months performance review,0
1700,alert unusual login attempt detected verify your account by clicking here,1
1701,dear morgan your subscription has been successfully renewed thank you for your continued support,0
1702,hi taylor please find the attached report for this months performance review,0
1703,dear jordan your subscription has been successfully renewed thank you for your continued support,0
1704,your package delivery is pending please provide your personal information to confirm delivery,1
1705,alert unusual login attempt detected verify your account by clicking here,1
1706,hi taylor just a reminder about the project deadline next friday lets ensure everything is on track,0
1707,hello morgan here is your weekly update on the projects progress please review and provide feedback,0
1708,your package delivery is pending please provide your personal information to confirm delivery,1
1709,your subscription is about to expire renew now to continue enjoying our services,1
1710,hi taylor it was great meeting you at the conference lets catch up for coffee next week,0
1711,welcome to our newsletter stay tuned for the latest updates and offers,0
1712,reminder our meeting is scheduled for tomorrow at  am please be prepared with your updates,0
1713,hi casey it was great meeting you at the conference lets catch up for coffee next week,0
1714,hi jordan it was great meeting you at the conference lets catch up for coffee next week,0
1715,your payment has been declined update your billing information to continue using our service,1
1716,dear alex your account has been compromised click the link to reset your password immediately,1
1717,your invoice is attached please review and pay promptly to avoid penalties,1
1718,hi drew just a reminder about the project deadline next friday lets ensure everything is on track,0
1719,please find attached the minutes from our last meeting let me know if you have any questions,0
1720,dear morgan thank you for your purchase your order will be shipped soon,0
1721,welcome to our newsletter stay tuned for the latest updates and offers,0
1722,your invoice is attached please review and pay promptly to avoid penalties,1
1723,hi john it was great meeting you at the conference lets catch up for coffee next week,0
1724,your payment has been declined update your billing information to continue using our service,1
1725,dear taylor your subscription has been successfully renewed thank you for your continued support,0
1726,your payment has been declined update your billing information to continue using our service,1
1727,hi chris just a reminder about the project deadline next friday lets ensure everything is on track,0
1728,important update your email account settings to avoid service interruption,1
1729,your payment has been declined update your billing information to continue using our service,1
1730,hi alex just a reminder about the project deadline next friday lets ensure everything is on track,0
1731,hi chris just a reminder about the project deadline next friday lets ensure everything is on track,0
1732,dear jordan thank you for your purchase your order will be shipped soon,0
1733,hi alex just a reminder about the project deadline next friday lets ensure everything is on track,0
1734,your subscription is about to expire renew now to continue enjoying our services,1
1735,you have a new secure message from your bank click here to read it,1
1736,hi taylor please find the attached report for this months performance review,0
1737,dear alex your account has been compromised click the link to reset your password immediately,1
1738,important update your email account settings to avoid service interruption,1
1739,hi morgan just a reminder about the project deadline next friday lets ensure everything is on track,0
1740,hi taylor please find the attached report for this months performance review,0
1741,hello drew here is your weekly update on the projects progress please review and provide feedback,0
1742,hi morgan just a reminder about the project deadline next friday lets ensure everything is on track,0
1743,welcome to our newsletter stay tuned for the latest updates and offers,0
1744,welcome to our newsletter stay tuned for the latest updates and offers,0
1745,hi jane please find the attached report for this months performance review,0
1746,dear sam we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1747,hi taylor it was great meeting you at the conference lets catch up for coffee next week,0
1748,hi john it was great meeting you at the conference lets catch up for coffee next week,0
1749,congratulations youve won a  gift card click here to claim your prize,1
1750,your invoice is attached please review and pay promptly to avoid penalties,1
1751,hello alex here is your weekly update on the projects progress please review and provide feedback,0
1752,hi taylor just a reminder about the project deadline next friday lets ensure everything is on track,0
1753,dear drew your subscription has been successfully renewed thank you for your continued support,0
1754,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1755,please find attached the minutes from our last meeting let me know if you have any questions,0
1756,your subscription is about to expire renew now to continue enjoying our services,1
1757,we noticed some unusual activity in your account log in to review recent transactions,1
1758,you have a new secure message from your bank click here to read it,1
1759,welcome to our newsletter stay tuned for the latest updates and offers,0
1760,your subscription is about to expire renew now to continue enjoying our services,1
1761,dear jane we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1762,please find attached the minutes from our last meeting let me know if you have any questions,0
1763,your payment has been declined update your billing information to continue using our service,1
1764,hi jane just a reminder about the project deadline next friday lets ensure everything is on track,0
1765,you have a new secure message from your bank click here to read it,1
1766,we noticed some unusual activity in your account log in to review recent transactions,1
1767,dear chris thank you for your purchase your order will be shipped soon,0
1768,we noticed some unusual activity in your account log in to review recent transactions,1
1769,we noticed some unusual activity in your account log in to review recent transactions,1
1770,dear sam your subscription has been successfully renewed thank you for your continued support,0
1771,your invoice is attached please review and pay promptly to avoid penalties,1
1772,your subscription is about to expire renew now to continue enjoying our services,1
1773,hi jordan it was great meeting you at the conference lets catch up for coffee next week,0
1774,welcome to our newsletter stay tuned for the latest updates and offers,0
1775,congratulations youve won a  gift card click here to claim your prize,1
1776,dear casey we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1777,important update your email account settings to avoid service interruption,1
1778,your payment has been declined update your billing information to continue using our service,1
1779,dear chris we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1780,congratulations youve won a  gift card click here to claim your prize,1
1781,please find attached the minutes from our last meeting let me know if you have any questions,0
1782,dear sam we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1783,hello taylor here is your weekly update on the projects progress please review and provide feedback,0
1784,your payment has been declined update your billing information to continue using our service,1
1785,your subscription is about to expire renew now to continue enjoying our services,1
1786,you have a new secure message from your bank click here to read it,1
1787,important update your email account settings to avoid service interruption,1
1788,you have a new secure message from your bank click here to read it,1
1789,hi casey please find the attached report for this months performance review,0
1790,please find attached the minutes from our last meeting let me know if you have any questions,0
1791,hi drew it was great meeting you at the conference lets catch up for coffee next week,0
1792,hi casey please find the attached report for this months performance review,0
1793,you have a new secure message from your bank click here to read it,1
1794,hi drew just a reminder about the project deadline next friday lets ensure everything is on track,0
1795,hi john it was great meeting you at the conference lets catch up for coffee next week,0
1796,hi morgan please find the attached report for this months performance review,0
1797,we noticed some unusual activity in your account log in to review recent transactions,1
1798,welcome to our newsletter stay tuned for the latest updates and offers,0
1799,important update your email account settings to avoid service interruption,1
1800,welcome to our newsletter stay tuned for the latest updates and offers,0
1801,we noticed some unusual activity in your account log in to review recent transactions,1
1802,you have a new secure message from your bank click here to read it,1
1803,congratulations youve won a  gift card click here to claim your prize,1
1804,hi jane just a reminder about the project deadline next friday lets ensure everything is on track,0
1805,important update your email account settings to avoid service interruption,1
1806,dear morgan your subscription has been successfully renewed thank you for your continued support,0
1807,dear chris we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1808,hello sam here is your weekly update on the projects progress please review and provide feedback,0
1809,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1810,dear taylor thank you for your purchase your order will be shipped soon,0
1811,your payment has been declined update your billing information to continue using our service,1
1812,your invoice is attached please review and pay promptly to avoid penalties,1
1813,welcome to our newsletter stay tuned for the latest updates and offers,0
1814,hi sam just a reminder about the project deadline next friday lets ensure everything is on track,0
1815,welcome to our newsletter stay tuned for the latest updates and offers,0
1816,dear jane we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1817,dear drew your subscription has been successfully renewed thank you for your continued support,0
1818,dear morgan we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1819,reminder our meeting is scheduled for tomorrow at  am please be prepared with your updates,0
1820,please find attached the minutes from our last meeting let me know if you have any questions,0
1821,your subscription is about to expire renew now to continue enjoying our services,1
1822,important update your email account settings to avoid service interruption,1
1823,hi taylor it was great meeting you at the conference lets catch up for coffee next week,0
1824,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1825,hello jane here is your weekly update on the projects progress please review and provide feedback,0
1826,dear jane we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1827,your payment has been declined update your billing information to continue using our service,1
1828,hi jane it was great meeting you at the conference lets catch up for coffee next week,0
1829,hi alex it was great meeting you at the conference lets catch up for coffee next week,0
1830,dear john your subscription has been successfully renewed thank you for your continued support,0
1831,important update your email account settings to avoid service interruption,1
1832,important update your email account settings to avoid service interruption,1
1833,hello casey here is your weekly update on the projects progress please review and provide feedback,0
1834,we noticed some unusual activity in your account log in to review recent transactions,1
1835,dear alex thank you for your purchase your order will be shipped soon,0
1836,dear sam your account has been compromised click the link to reset your password immediately,1
1837,hello alex here is your weekly update on the projects progress please review and provide feedback,0
1838,hi chris it was great meeting you at the conference lets catch up for coffee next week,0
1839,dear morgan we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1840,dear john thank you for your purchase your order will be shipped soon,0
1841,hi taylor please find the attached report for this months performance review,0
1842,hi jordan please find the attached report for this months performance review,0
1843,we noticed some unusual activity in your account log in to review recent transactions,1
1844,hi alex just a reminder about the project deadline next friday lets ensure everything is on track,0
1845,you have a new secure message from your bank click here to read it,1
1846,your package delivery is pending please provide your personal information to confirm delivery,1
1847,your invoice is attached please review and pay promptly to avoid penalties,1
1848,hi drew please find the attached report for this months performance review,0
1849,you have a new secure message from your bank click here to read it,1
1850,your payment has been declined update your billing information to continue using our service,1
1851,you have a new secure message from your bank click here to read it,1
1852,alert unusual login attempt detected verify your account by clicking here,1
1853,alert unusual login attempt detected verify your account by clicking here,1
1854,important update your email account settings to avoid service interruption,1
1855,your subscription is about to expire renew now to continue enjoying our services,1
1856,hi chris just a reminder about the project deadline next friday lets ensure everything is on track,0
1857,welcome to our newsletter stay tuned for the latest updates and offers,0
1858,dear taylor your account has been compromised click the link to reset your password immediately,1
1859,we noticed some unusual activity in your account log in to review recent transactions,1
1860,your subscription is about to expire renew now to continue enjoying our services,1
1861,dear drew your subscription has been successfully renewed thank you for your continued support,0
1862,your payment has been declined update your billing information to continue using our service,1
1863,important update your email account settings to avoid service interruption,1
1864,your subscription is about to expire renew now to continue enjoying our services,1
1865,dear morgan your account has been compromised click the link to reset your password immediately,1
1866,congratulations youve won a  gift card click here to claim your prize,1
1867,welcome to our newsletter stay tuned for the latest updates and offers,0
1868,congratulations youve won a  gift card click here to claim your prize,1
1869,dear alex your subscription has been successfully renewed thank you for your continued support,0
1870,your subscription is about to expire renew now to continue enjoying our services,1
1871,hi taylor just a reminder about the project deadline next friday lets ensure everything is on track,0
1872,your invoice is attached please review and pay promptly to avoid penalties,1
1873,dear casey your subscription has been successfully renewed thank you for your continued support,0
1874,your package delivery is pending please provide your personal information to confirm delivery,1
1875,you have a new secure message from your bank click here to read it,1
1876,dear casey your account has been compromised click the link to reset your password immediately,1
1877,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1878,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1879,dear morgan we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1880,you have a new secure message from your bank click here to read it,1
1881,please find attached the minutes from our last meeting let me know if you have any questions,0
1882,dear jordan thank you for your purchase your order will be shipped soon,0
1883,hi taylor it was great meeting you at the conference lets catch up for coffee next week,0
1884,your invoice is attached please review and pay promptly to avoid penalties,1
1885,your invoice is attached please review and pay promptly to avoid penalties,1
1886,your subscription is about to expire renew now to continue enjoying our services,1
1887,congratulations youve won a  gift card click here to claim your prize,1
1888,your package delivery is pending please provide your personal information to confirm delivery,1
1889,reminder our meeting is scheduled for tomorrow at  am please be prepared with your updates,0
1890,your invoice is attached please review and pay promptly to avoid penalties,1
1891,your package delivery is pending please provide your personal information to confirm delivery,1
1892,you have a new secure message from your bank click here to read it,1
1893,please find attached the minutes from our last meeting let me know if you have any questions,0
1894,hi casey it was great meeting you at the conference lets catch up for coffee next week,0
1895,your payment has been declined update your billing information to continue using our service,1
1896,hi morgan it was great meeting you at the conference lets catch up for coffee next week,0
1897,you have a new secure message from your bank click here to read it,1
1898,please find attached the minutes from our last meeting let me know if you have any questions,0
1899,welcome to our newsletter stay tuned for the latest updates and offers,0
1900,important update your email account settings to avoid service interruption,1
1901,we noticed some unusual activity in your account log in to review recent transactions,1
1902,dear john your account has been compromised click the link to reset your password immediately,1
1903,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1904,your package delivery is pending please provide your personal information to confirm delivery,1
1905,congratulations youve won a  gift card click here to claim your prize,1
1906,please find attached the minutes from our last meeting let me know if you have any questions,0
1907,your invoice is attached please review and pay promptly to avoid penalties,1
1908,dear morgan your subscription has been successfully renewed thank you for your continued support,0
1909,hello john here is your weekly update on the projects progress please review and provide feedback,0
1910,reminder our meeting is scheduled for tomorrow at  am please be prepared with your updates,0
1911,hello morgan here is your weekly update on the projects progress please review and provide feedback,0
1912,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1913,your package delivery is pending please provide your personal information to confirm delivery,1
1914,your package delivery is pending please provide your personal information to confirm delivery,1
1915,you have a new secure message from your bank click here to read it,1
1916,hi chris just a reminder about the project deadline next friday lets ensure everything is on track,0
1917,you have a new secure message from your bank click here to read it,1
1918,your subscription is about to expire renew now to continue enjoying our services,1
1919,hi jordan it was great meeting you at the conference lets catch up for coffee next week,0
1920,welcome to our newsletter stay tuned for the latest updates and offers,0
1921,your subscription is about to expire renew now to continue enjoying our services,1
1922,welcome to our newsletter stay tuned for the latest updates and offers,0
1923,dear casey we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1924,dear alex we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1925,hi alex please find the attached report for this months performance review,0
1926,please find attached the minutes from our last meeting let me know if you have any questions,0
1927,dear casey your account has been compromised click the link to reset your password immediately,1
1928,dear taylor your account has been compromised click the link to reset your password immediately,1
1929,your invoice is attached please review and pay promptly to avoid penalties,1
1930,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1931,hi drew please find the attached report for this months performance review,0
1932,hi alex please find the attached report for this months performance review,0
1933,your package delivery is pending please provide your personal information to confirm delivery,1
1934,please find attached the minutes from our last meeting let me know if you have any questions,0
1935,dear casey we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1936,your invoice is attached please review and pay promptly to avoid penalties,1
1937,hi morgan please find the attached report for this months performance review,0
1938,hi alex it was great meeting you at the conference lets catch up for coffee next week,0
1939,dear taylor your account has been compromised click the link to reset your password immediately,1
1940,your package delivery is pending please provide your personal information to confirm delivery,1
1941,important update your email account settings to avoid service interruption,1
1942,your payment has been declined update your billing information to continue using our service,1
1943,hello jane here is your weekly update on the projects progress please review and provide feedback,0
1944,your invoice is attached please review and pay promptly to avoid penalties,1
1945,dear morgan your subscription has been successfully renewed thank you for your continued support,0
1946,your invoice is attached please review and pay promptly to avoid penalties,1
1947,dear jordan your subscription has been successfully renewed thank you for your continued support,0
1948,congratulations youve won a  gift card click here to claim your prize,1
1949,congratulations youve won a  gift card click here to claim your prize,1
1950,you have a new secure message from your bank click here to read it,1
1951,you have a new secure message from your bank click here to read it,1
1952,dear drew your subscription has been successfully renewed thank you for your continued support,0
1953,you have a new secure message from your bank click here to read it,1
1954,dear john thank you for your purchase your order will be shipped soon,0
1955,hi casey please find the attached report for this months performance review,0
1956,dear taylor we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1957,please find attached the minutes from our last meeting let me know if you have any questions,0
1958,your subscription is about to expire renew now to continue enjoying our services,1
1959,your invoice is attached please review and pay promptly to avoid penalties,1
1960,hi alex please find the attached report for this months performance review,0
1961,your payment has been declined update your billing information to continue using our service,1
1962,dear taylor your subscription has been successfully renewed thank you for your continued support,0
1963,hello jordan here is your weekly update on the projects progress please review and provide feedback,0
1964,hi jane just a reminder about the project deadline next friday lets ensure everything is on track,0
1965,reminder our meeting is scheduled for tomorrow at  pm please be prepared with your updates,0
1966,your invoice is attached please review and pay promptly to avoid penalties,1
1967,hi drew it was great meeting you at the conference lets catch up for coffee next week,0
1968,welcome to our newsletter stay tuned for the latest updates and offers,0
1969,dear alex we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1970,alert unusual login attempt detected verify your account by clicking here,1
1971,your invoice is attached please review and pay promptly to avoid penalties,1
1972,dear taylor thank you for your purchase your order will be shipped soon,0
1973,hi chris it was great meeting you at the conference lets catch up for coffee next week,0
1974,reminder our meeting is scheduled for tomorrow at  am please be prepared with your updates,0
1975,your payment has been declined update your billing information to continue using our service,1
1976,hi alex please find the attached report for this months performance review,0
1977,your invoice is attached please review and pay promptly to avoid penalties,1
1978,dear sam your subscription has been successfully renewed thank you for your continued support,0
1979,dear taylor we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1980,hi morgan please find the attached report for this months performance review,0
1981,important update your email account settings to avoid service interruption,1
1982,we noticed some unusual activity in your account log in to review recent transactions,1
1983,hi alex just a reminder about the project deadline next friday lets ensure everything is on track,0
1984,dear jane thank you for your purchase your order will be shipped soon,0
1985,your subscription is about to expire renew now to continue enjoying our services,1
1986,hello drew here is your weekly update on the projects progress please review and provide feedback,0
1987,your package delivery is pending please provide your personal information to confirm delivery,1
1988,congratulations youve won a  gift card click here to claim your prize,1
1989,your subscription is about to expire renew now to continue enjoying our services,1
1990,welcome to our newsletter stay tuned for the latest updates and offers,0
1991,your subscription is about to expire renew now to continue enjoying our services,1
1992,dear alex your account has been compromised click the link to reset your password immediately,1
1993,dear jane we are pleased to inform you about our upcoming webinar register now to secure your spot,0
1994,your payment has been declined update your billing information to continue using our service,1
1995,dear chris your subscription has been successfully renewed thank you for your continued support,0
1996,your payment has been declined update your billing information to continue using our service,1
1997,hi taylor it was great meeting you at the conference lets catch up for coffee next week,0
1998,your subscription is about to expire renew now to continue enjoying our services,1
